Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 08:00:00, 2023-07-11 14:25:00","2023-07-11 09:35:00, 2023-07-11 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 20m","04h 49m, 00h 00m","QF419(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 08:15:00, 2023-07-11 12:45:00","2023-07-11 09:50:00, 2023-07-11 20:25:00",ACEECO,"X, X",31500,$149.35,"01h 34m, 09h 39m","02h 54m, 00h 00m","JQ507(Jetstar), QF29(Qantas Airways)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 08:15:00, 2023-07-11 12:45:00","2023-07-11 09:50:00, 2023-07-11 20:25:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 39m","02h 54m, 00h 00m","QF421(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:19:30
SYD,HKG,"SYD-AVV, MEL-HKG","2023-07-11 08:15:00, 2023-07-11 14:25:00","2023-07-11 09:50:00, 2023-07-11 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 20m","04h 34m, 00h 00m","JQ605(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 08:15:00, 2023-07-11 14:25:00","2023-07-11 09:50:00, 2023-07-11 21:45:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 20m","04h 34m, 00h 00m","JQ507(Jetstar), CX104(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 09:30:00, 2023-07-11 12:45:00","2023-07-11 11:05:00, 2023-07-11 20:25:00",ACEECO,"X, X",31500,$166.91,"01h 34m, 09h 39m","01h 40m, 00h 00m","QF431(Qantas Airways), QF29(Qantas Airways)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 11:00:00, 2023-07-11 14:25:00","2023-07-11 12:35:00, 2023-07-11 21:45:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 20m","01h 49m, 00h 00m","QF437(Qantas Airways), CX104(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:00:00, 2023-07-11 23:50:00","2023-07-11 18:35:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 15m, 00h 00m","QF471(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:00:00, 2023-07-11 23:50:00","2023-07-11 18:35:00, 2023-07-12 06:55:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","05h 15m, 00h 00m","JQ523(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:00:00, 2023-07-11 23:50:00","2023-07-11 18:35:00, 2023-07-12 06:55:00",ACEPRM,"X, T",77400,$280.42,"01h 34m, 09h 05m","05h 15m, 00h 00m","JQ523(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:00:00, 2023-07-11 23:50:00","2023-07-11 18:35:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","05h 15m, 00h 00m","QF471(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:15:00, 2023-07-11 23:50:00","2023-07-11 18:50:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","05h 00m, 00h 00m","QF473(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:15:00, 2023-07-11 23:50:00","2023-07-11 18:50:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","05h 00m, 00h 00m","QF473(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:30:00, 2023-07-11 23:50:00","2023-07-11 19:05:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 45m, 00h 00m","QF475(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:30:00, 2023-07-11 23:50:00","2023-07-11 19:05:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","04h 45m, 00h 00m","QF475(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:35:00, 2023-07-11 23:50:00","2023-07-11 19:10:00, 2023-07-12 06:55:00",ACEPRM,"X, T",77400,$280.42,"01h 34m, 09h 05m","04h 40m, 00h 00m","JQ525(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:35:00, 2023-07-11 23:50:00","2023-07-11 19:10:00, 2023-07-12 06:55:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 40m, 00h 00m","JQ525(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 17:35:00, 2023-07-12 00:55:00","2023-07-11 19:05:00, 2023-07-12 07:30:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 35m","05h 49m, 00h 00m","QF542(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 17:40:00, 2023-07-12 00:55:00","2023-07-11 19:10:00, 2023-07-12 07:30:00",ACEPRM,"X, T",77400,$306.85,"01h 30m, 08h 35m","05h 45m, 00h 00m","JQ822(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 17:40:00, 2023-07-12 00:55:00","2023-07-11 19:10:00, 2023-07-12 07:30:00",ACEECO,"X, T",65400,$306.85,"01h 30m, 08h 35m","05h 45m, 00h 00m","JQ822(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:45:00, 2023-07-11 23:50:00","2023-07-11 19:20:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 30m, 00h 00m","QF477(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 17:45:00, 2023-07-11 23:50:00","2023-07-11 19:20:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","04h 30m, 00h 00m","QF477(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:00:00, 2023-07-11 23:50:00","2023-07-11 19:35:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 15m, 00h 00m","QF479(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:00:00, 2023-07-11 23:50:00","2023-07-11 19:35:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","04h 15m, 00h 00m","QF479(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 18:05:00, 2023-07-12 00:55:00","2023-07-11 19:35:00, 2023-07-12 07:30:00",ACEPRM,"U, T",77400,$317.07,"01h 30m, 08h 35m","05h 19m, 00h 00m","QF544(Qantas Airways), CX156(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:15:00, 2023-07-11 23:50:00","2023-07-11 19:50:00, 2023-07-12 06:55:00",ACEPRM,"X, T",77400,$280.42,"01h 34m, 09h 05m","04h 00m, 00h 00m","JQ527(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:15:00, 2023-07-11 23:50:00","2023-07-11 19:50:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","04h 00m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:15:00, 2023-07-11 23:50:00","2023-07-11 19:50:00, 2023-07-12 06:55:00",ACEECO,"X, X",36600,$280.42,"01h 34m, 09h 05m","04h 00m, 00h 00m","JQ527(Jetstar), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:15:00, 2023-07-11 23:50:00","2023-07-11 19:50:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","04h 00m, 00h 00m","QF481(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:30:00, 2023-07-11 23:50:00","2023-07-11 20:05:00, 2023-07-12 06:55:00",ACEECO,"U, X",48600,$297.98,"01h 34m, 09h 05m","03h 45m, 00h 00m","QF483(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-MEL, MEL-HKG","2023-07-11 18:30:00, 2023-07-11 23:50:00","2023-07-11 20:05:00, 2023-07-12 06:55:00",ACEPRM,"U, T",77400,$297.98,"01h 34m, 09h 05m","03h 45m, 00h 00m","QF483(Qantas Airways), CX178(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 18:30:00, 2023-07-12 00:55:00","2023-07-11 20:00:00, 2023-07-12 07:30:00",ACEPRM,"X, T",77400,$306.85,"01h 30m, 08h 35m","04h 55m, 00h 00m","JQ820(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:19:30
SYD,HKG,"SYD-BNE, BNE-HKG","2023-07-11 18:30:00, 2023-07-12 00:55:00","2023-07-11 20:00:00, 2023-07-12 07:30:00",ACEECO,"X, T",65400,$306.85,"01h 30m, 08h 35m","04h 55m, 00h 00m","JQ820(Jetstar), CX156(Cathay Pacific)",2023-05-26 15:19:30
