Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,FCO,"SYD-SIN, SIN-FCO","2024-01-29 19:10:00, 2024-01-30 02:05:00","2024-01-30 00:20:00, 2024-01-30 08:10:00","Economy, Economy","X, X",75000,$234.59,"08h 10m, 13h 05m",1,01h 45m,"SQ242(Singapore Airlines), SQ366(Singapore Airlines)","Airbus A350-900, Airbus A350-900",2,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-AUH, AUH-FCO","2024-01-29 21:25:00, 2024-01-30 14:40:00","2024-01-30 04:55:00, 2024-01-30 18:00:00","Economy, Economy","N, N",75000,$284.89,"14h 30m, 06h 20m",1,09h 45m,"EY455(Etihad Airways), EY83(Etihad Airways)","Boeing 777-300ER, Boeing 787-9",7,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-DOH, DOH-FCO","2024-01-29 22:00:00, 2024-01-30 08:35:00","2024-01-30 04:50:00, 2024-01-30 12:50:00","Economy, Economy","X, X",75000,$323.59,"14h 50m, 06h 15m",1,03h 45m,"QR909(Qatar), QR131(Qatar)","Airbus A380-800, Boeing 787-9",2,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-DOH, DOH-FCO","2024-01-29 22:00:00, 2024-01-30 15:35:00","2024-01-30 04:50:00, 2024-01-30 19:50:00","Economy, Economy","X, X",75000,$323.59,"14h 50m, 06h 15m",1,10h 45m,"QR909(Qatar), QR113(Qatar)","Airbus A380-800, Airbus A350-900",3,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-LAX, LAX-EWR, EWR-FCO","2024-01-30 07:15:00, 2024-01-30 11:30:00, 2024-01-30 08:15:00, 2024-01-30 17:55:00","2024-01-30 08:50:00, 2024-01-30 06:45:00, 2024-01-30 16:16:00, 2024-01-31 08:05:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 15m, 05h 01m, 08h 10m",3,"02h 40m, 01h 30m, 01h 39m","VA810(Virgin Australia), UA99(United Airlines), UA2155(United Airlines), UA40(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 787-10, Boeing 777",9,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-LAX, LAX-EWR, EWR-FCO","2024-01-30 07:30:00, 2024-01-30 11:30:00, 2024-01-30 08:15:00, 2024-01-30 17:55:00","2024-01-30 09:05:00, 2024-01-30 06:45:00, 2024-01-30 16:16:00, 2024-01-31 08:05:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 15m, 05h 01m, 08h 10m",3,"02h 25m, 01h 30m, 01h 39m","VA812(Virgin Australia), UA99(United Airlines), UA2155(United Airlines), UA40(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 787-10, Boeing 777",9,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-LAX, LAX-EWR, EWR-FCO","2024-01-30 08:00:00, 2024-01-30 11:30:00, 2024-01-30 08:15:00, 2024-01-30 17:55:00","2024-01-30 09:35:00, 2024-01-30 06:45:00, 2024-01-30 16:16:00, 2024-01-31 08:05:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 15m, 05h 01m, 08h 10m",3,"01h 55m, 01h 30m, 01h 39m","VA816(Virgin Australia), UA99(United Airlines), UA2155(United Airlines), UA40(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 787-10, Boeing 777",9,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-01-30 10:30:00, 2024-01-30 16:10:00, 2024-01-31 02:25:00","2024-01-30 12:05:00, 2024-01-30 23:30:00, 2024-01-31 05:45:00","Business, Business, Business","Z, I, I",154500,$765.7,"01h 35m, 14h 20m, 06h 20m",2,"04h 05m, 02h 55m","VA832(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",2,Business,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-01-30 10:30:00, 2024-01-30 16:10:00, 2024-01-31 02:25:00","2024-01-30 12:05:00, 2024-01-30 23:30:00, 2024-01-31 05:45:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 14h 20m, 06h 20m",2,"04h 05m, 02h 55m","VA832(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",8,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-01-30 11:00:00, 2024-01-30 16:10:00, 2024-01-31 02:25:00","2024-01-30 12:35:00, 2024-01-30 23:30:00, 2024-01-31 05:45:00","Business, Business, Business","Z, I, I",154500,$765.7,"01h 35m, 14h 20m, 06h 20m",2,"03h 35m, 02h 55m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",2,Business,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-01-30 11:00:00, 2024-01-30 16:10:00, 2024-01-31 02:25:00","2024-01-30 12:35:00, 2024-01-30 23:30:00, 2024-01-31 05:45:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 14h 20m, 06h 20m",2,"03h 35m, 02h 55m","VA834(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",8,Economy,VA,2023-08-11 22:46:17
SYD,FCO,"SYD-MEL, MEL-AUH, AUH-FCO","2024-01-30 12:00:00, 2024-01-30 16:10:00, 2024-01-31 02:25:00","2024-01-30 13:35:00, 2024-01-30 23:30:00, 2024-01-31 05:45:00","Economy, Economy, Economy","X, N, N",82800,$307.1,"01h 35m, 14h 20m, 06h 20m",2,"02h 35m, 02h 55m","VA838(Virgin Australia), EY463(Etihad Airways), EY85(Etihad Airways)","Boeing 737-800, Boeing 787-9, Boeing 777-300ER",8,Economy,VA,2023-08-11 22:46:17
