Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 07:00:00, 2023-07-25 10:30:00","2023-07-25 08:35:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:14
SYD,HND,"SYD-MEL, MEL-HND","2023-07-25 07:15:00, 2023-07-25 10:30:00","2023-07-25 08:50:00, 2023-07-25 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:14
SYD,HND,Direct flight,2023-07-25 20:20:00,2023-07-26 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:14
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:00:00, 2023-07-26 10:30:00","2023-07-26 07:35:00, 2023-07-26 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:00:00, 2023-07-26 10:30:00","2023-07-26 07:35:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:30:00, 2023-07-26 10:30:00","2023-07-26 08:05:00, 2023-07-26 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:30:00, 2023-07-26 10:30:00","2023-07-26 08:05:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:30:00, 2023-07-26 10:30:00","2023-07-26 08:10:00, 2023-07-26 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:30:00, 2023-07-26 10:30:00","2023-07-26 08:10:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:40:00, 2023-07-26 10:30:00","2023-07-26 08:20:00, 2023-07-26 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:40:00, 2023-07-26 10:30:00","2023-07-26 08:20:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:45:00, 2023-07-26 10:30:00","2023-07-26 08:20:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 06:45:00, 2023-07-26 10:30:00","2023-07-26 08:20:00, 2023-07-26 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 07:00:00, 2023-07-26 10:30:00","2023-07-26 08:35:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 07:00:00, 2023-07-26 10:30:00","2023-07-26 08:35:00, 2023-07-26 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 07:15:00, 2023-07-26 10:30:00","2023-07-26 08:50:00, 2023-07-26 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-MEL, MEL-HND","2023-07-26 07:15:00, 2023-07-26 10:30:00","2023-07-26 08:50:00, 2023-07-26 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:21
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:00:00, 2023-07-27 11:40:00","2023-07-27 07:30:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:00:00, 2023-07-27 11:40:00","2023-07-27 07:30:00, 2023-07-27 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:05:00, 2023-07-27 11:40:00","2023-07-27 07:35:00, 2023-07-27 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:05:00, 2023-07-27 11:40:00","2023-07-27 07:35:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:35:00, 2023-07-27 11:40:00","2023-07-27 08:05:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 06:35:00, 2023-07-27 11:40:00","2023-07-27 08:05:00, 2023-07-27 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 07:05:00, 2023-07-27 11:40:00","2023-07-27 08:35:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 07:05:00, 2023-07-27 11:40:00","2023-07-27 08:35:00, 2023-07-27 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 08:05:00, 2023-07-27 11:40:00","2023-07-27 09:35:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 08:05:00, 2023-07-27 11:40:00","2023-07-27 09:35:00, 2023-07-27 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-BNE, BNE-HND","2023-07-27 08:35:00, 2023-07-27 11:40:00","2023-07-27 10:05:00, 2023-07-27 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:26
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 06:00:00, 2023-07-28 10:30:00","2023-07-28 07:40:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 06:00:00, 2023-07-28 10:30:00","2023-07-28 07:35:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 06:30:00, 2023-07-28 10:30:00","2023-07-28 08:05:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 06:40:00, 2023-07-28 10:30:00","2023-07-28 08:20:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 07:00:00, 2023-07-28 10:30:00","2023-07-28 08:35:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,"SYD-MEL, MEL-HND","2023-07-28 07:15:00, 2023-07-28 10:30:00","2023-07-28 08:50:00, 2023-07-28 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:31
SYD,HND,Direct flight,2023-07-28 20:20:00,2023-07-29 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:31
SYD,HND,"SYD-BNE, BNE-HND","2023-07-29 06:00:00, 2023-07-29 11:40:00","2023-07-29 07:30:00, 2023-07-29 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:37
SYD,HND,"SYD-CNS, CNS-KIX, KIX-HND","2023-07-29 06:10:00, 2023-07-29 12:25:00, 2023-07-29 21:05:00","2023-07-29 09:15:00, 2023-07-29 18:55:00, 2023-07-29 22:25:00",ACEECO,"X, X, T",36000,$159.3,"03h 05m, 07h 30m, 01h 19m","03h 09m, 02h 09m, 00h 00m","JQ952(Jetstar), JQ15(Jetstar), JL228(Japan Airlines)",2023-06-07 16:58:37
SYD,HND,"SYD-BNE, BNE-HND","2023-07-29 07:05:00, 2023-07-29 11:40:00","2023-07-29 08:35:00, 2023-07-29 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:37
SYD,HND,"SYD-BNE, BNE-HND","2023-07-29 08:05:00, 2023-07-29 11:40:00","2023-07-29 09:35:00, 2023-07-29 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:37
SYD,HND,Direct flight,2023-07-29 20:20:00,2023-07-30 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:37
SYD,HND,Direct flight,2023-07-30 20:20:00,2023-07-31 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:43
SYD,HND,"SYD-BNE, BNE-HND","2023-07-31 06:00:00, 2023-07-31 11:40:00","2023-07-31 07:30:00, 2023-07-31 20:00:00",ACEECO,"X, X",31500,$177.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-BNE, BNE-HND","2023-07-31 06:05:00, 2023-07-31 11:40:00","2023-07-31 07:35:00, 2023-07-31 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-BNE, BNE-HND","2023-07-31 06:35:00, 2023-07-31 11:40:00","2023-07-31 08:05:00, 2023-07-31 20:00:00",ACEECO,"X, X",31500,$189.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,Direct flight,2023-07-31 20:20:00,2023-08-01 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:48
SYD,HND,"SYD-MEL, MEL-HND","2023-07-31 21:00:00, 2023-08-01 10:30:00","2023-07-31 22:35:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$182.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-MEL, MEL-HND","2023-07-31 21:00:00, 2023-08-01 10:30:00","2023-07-31 22:35:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-MEL, MEL-HND","2023-07-31 22:00:00, 2023-08-01 10:30:00","2023-07-31 23:35:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$182.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-MEL, MEL-HND","2023-07-31 22:00:00, 2023-08-01 10:30:00","2023-07-31 23:35:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:48
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:00:00, 2023-08-01 10:30:00","2023-08-01 07:40:00, 2023-08-01 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:00:00, 2023-08-01 10:30:00","2023-08-01 07:35:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:00:00, 2023-08-01 10:30:00","2023-08-01 07:35:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:00:00, 2023-08-01 10:30:00","2023-08-01 07:40:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:30:00, 2023-08-01 10:30:00","2023-08-01 08:05:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:30:00, 2023-08-01 10:30:00","2023-08-01 08:10:00, 2023-08-01 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:30:00, 2023-08-01 10:30:00","2023-08-01 08:10:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:30:00, 2023-08-01 10:30:00","2023-08-01 08:05:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:40:00, 2023-08-01 10:30:00","2023-08-01 08:20:00, 2023-08-01 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:40:00, 2023-08-01 10:30:00","2023-08-01 08:20:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:45:00, 2023-08-01 10:30:00","2023-08-01 08:20:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 06:45:00, 2023-08-01 10:30:00","2023-08-01 08:20:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 07:00:00, 2023-08-01 10:30:00","2023-08-01 08:35:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 07:00:00, 2023-08-01 10:30:00","2023-08-01 08:35:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 07:15:00, 2023-08-01 10:30:00","2023-08-01 08:50:00, 2023-08-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 07:15:00, 2023-08-01 10:30:00","2023-08-01 08:50:00, 2023-08-01 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,Direct flight,2023-08-01 20:20:00,2023-08-02 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 22:00:00, 2023-08-02 10:30:00","2023-08-01 23:35:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$182.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-01 22:00:00, 2023-08-02 10:30:00","2023-08-01 23:35:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:58:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:00:00, 2023-08-02 10:30:00","2023-08-02 07:40:00, 2023-08-02 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:00:00, 2023-08-02 10:30:00","2023-08-02 07:40:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:00:00, 2023-08-02 10:30:00","2023-08-02 07:35:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:00:00, 2023-08-02 10:30:00","2023-08-02 07:35:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:30:00, 2023-08-02 10:30:00","2023-08-02 08:10:00, 2023-08-02 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:30:00, 2023-08-02 10:30:00","2023-08-02 08:05:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:30:00, 2023-08-02 10:30:00","2023-08-02 08:05:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:30:00, 2023-08-02 10:30:00","2023-08-02 08:10:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:40:00, 2023-08-02 10:30:00","2023-08-02 08:20:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$159.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:40:00, 2023-08-02 10:30:00","2023-08-02 08:20:00, 2023-08-02 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:45:00, 2023-08-02 10:30:00","2023-08-02 08:20:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 06:45:00, 2023-08-02 10:30:00","2023-08-02 08:20:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 07:00:00, 2023-08-02 10:30:00","2023-08-02 08:35:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 07:00:00, 2023-08-02 10:30:00","2023-08-02 08:35:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 07:15:00, 2023-08-02 10:30:00","2023-08-02 08:50:00, 2023-08-02 20:00:00",ACEECO,"X, X",31500,$176.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-02 07:15:00, 2023-08-02 10:30:00","2023-08-02 08:50:00, 2023-08-02 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:00
SYD,HND,Direct flight,2023-08-02 20:20:00,2023-08-03 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:00
SYD,HND,Direct flight,2023-08-02 20:20:00,2023-08-03 05:25:00,ACEECO,X,31500,$147.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:00
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 06:00:00, 2023-08-03 11:40:00","2023-08-03 07:30:00, 2023-08-03 20:00:00",ACEECO,"X, U",74800,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 06:00:00, 2023-08-03 11:40:00","2023-08-03 07:30:00, 2023-08-03 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 06:05:00, 2023-08-03 11:40:00","2023-08-03 07:35:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
